kategori,satis_turu,siparis_no,siparis_tarihi,siparisi_veren,kurulum_yeri,il,urun_modeli,urun_adi,litre,seri_no,teslim_suresi,teslim_tarihi,irsaliye_tarihi,uts_no
OTOKLAV,İHALE,2022/464,11/11/2022,PAŞA DENTAL TIBBİ CİHAZLAR MALZEME SAN VE TİC. A.Ş.,BİLECİK ŞEYH EDEBALİ ÜNİVERSİTESİ DİŞ HEKİMLİĞİ FAKÜLTESİ,BİLECİK,STR 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2022/01-166,,12/9/2022,,
OTOKLAV,DMO,2022/465,11/17/2022,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,KONYA NECMETTİN ERBAKAN ÜNİVERSİTESİ MERAM TIP FAKÜLTESİ HASTANESİ ,KONYA,GOLDBERG 840 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI ,840 LT,2022/01-167, 65 GÜN ,1/21/2023,,
OTOKLAV,DMO,2022/466,11/17/2022,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,KONYA NECMETTİN ERBAKAN ÜNİVERSİTESİ MERAM TIP FAKÜLTESİ HASTANESİ ,KONYA,GOLDBERG 840 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI ,840 LT,2022/01-168, 65 GÜN ,1/21/2023,,
OTOKLAV,DMO,2022/467,11/17/2022,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,KONYA NECMETTİN ERBAKAN ÜNİVERSİTESİ MERAM TIP FAKÜLTESİ HASTANESİ ,KONYA,GOLDBERG 840 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI ,840 LT,2022/01-169, 65 GÜN ,1/21/2023,,
OTOKLAV,DMO,2022/468,11/17/2022,DMO ESKİŞEHİR BÖLGE MÜDÜRLÜĞÜ,BURDUR DEVLET HASTANESİ,BURDUR,ERS 7715 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI ,840 LT,2022/01-170, 65 GÜN ,1/21/2023,,
OTOKLAV,DMO,2022/469,11/17/2022,DMO ESKİŞEHİR BÖLGE MÜDÜRLÜĞÜ,BURDUR DEVLET HASTANESİ,BURDUR,ERS 7715 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI ,840 LT,2022/01-171, 65 GÜN ,1/21/2023,,
OTOKLAV,DMO,2022/470,11/17/2022,DMO ESKİŞEHİR BÖLGE MÜDÜRLÜĞÜ,BURDUR DEVLET HASTANESİ,BURDUR,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2022/01-172, 65 GÜN ,1/21/2023,,
OTOKLAV,YURTDIŞI,2022/472,11/18/2022,EKVATOR GİNESİ ,EKVATOR GİNESİ ,EKVATOR GİNESİ,GOLDBERG 675 S,675 LT TEK KAPILI OTOKLAV CİHAZI,675 LT,2022/01-173,30 GÜN,12/18/2022,,
OTOKLAV,YURTDIŞI,2022/473,11/18/2022,EKVATOR GİNESİ ,EKVATOR GİNESİ ,EKVATOR GİNESİ,GOLDBERG 675 S,675 LT TEK KAPILI OTOKLAV CİHAZI,675 LT,2022/01-174,30 GÜN,12/18/2022,,
OTOKLAV,ÖZEL,2022/474,2/13/2023,SAĞLIK BAKANLIĞI KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ,KAHRAMANMARAŞ NECİP FAZIL ŞEHİR HASTANESİ,KAHRAMANMARAŞ,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2022/01-194,,2/14/2023,,
OTOKLAV,İHALE,2022/475,12/5/2022,ADANA İL SAĞLIK MÜDÜRLÜĞÜ,ADANA İL SAĞLIK MÜDÜRLÜĞÜ (GÜNEY SEYHAN DEVLET HASTANESİ),ADANA,STR 7712 D,675 LT ÇİFT KAPILI OTOKLAV CİHAZI,675 LT,2022/01-187,60 GÜN,2/3/2023,,
OTOKLAV,İHALE,2022/476,12/5/2022,ADANA İL SAĞLIK MÜDÜRLÜĞÜ,ADANA İL SAĞLIK MÜDÜRLÜĞÜ (GÜNEY SEYHAN DEVLET HASTANESİ),ADANA,STR 7712 D,675 LT ÇİFT KAPILI OTOKLAV CİHAZI,675 LT,2022/01-188,60 GÜN,2/3/2023,,
OTOKLAV,YURTDIŞI,2022/477,12/30/2022,FAS,FAS,FAS,GOLDBERG 422 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2022/01-186,,12/30/2022,,
OTOKLAV,DMO,2022/478,12/7/2022,DMO ELAZIĞ BÖLGE MÜDÜRLÜĞÜ,MALATYA İL SAĞLIK MÜDÜRLÜĞÜ - DARENDE DEVLET HASTANESİ,MALATYA,ERS 6610 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2022/01-189,60 GÜN,2/5/2023,,
OTOKLAV,YURTDIŞI,2022/479,11/24/2022,MISIR,MISIR,MISIR,GOLDBERG 75 V,75 LT DİK TİP OTOKLAV CİHAZI,75 LT,2022/01-181,,12/23/2022,,
OTOKLAV,YURTDIŞI,2022/480,11/24/2022,MISIR,MISIR,MISIR,GOLDBERG 75 V,75 LT DİK TİP OTOKLAV CİHAZI,75 LT,2022/01-182,,12/23/2022,,
OTOKLAV,YURTDIŞI,2022/481,11/24/2022,MISIR,MISIR,MISIR,GOLDBERG 75 V,75 LT DİK TİP OTOKLAV CİHAZI,75 LT,2022/01-183,,12/23/2022,,
OTOKLAV,YURTDIŞI,2022/482,11/24/2022,MISIR,MISIR,MISIR,GOLDBERG 75 V,75 LT DİK TİP OTOKLAV CİHAZI,75 LT,2022/01-184,,12/23/2022,,
OTOKLAV,YURTDIŞI,2022/483,11/24/2022,MISIR,MISIR,MISIR,GOLDBERG 75 V,75 LT DİK TİP OTOKLAV CİHAZI,75 LT,2022/01-185,,12/23/2022,,
OTOKLAV,2024 YILANA AKTARILDI,2022/485,9/14/2022,2024 YILANA AKTARILDI,2024 YILANA AKTARILDI,,,160 LT TEK KAPILI OTOKLAV CİHAZI ,160 LT,,,,,
OTOKLAV,2024 YILANA AKTARILDI,2022/486,9/14/2022,2024 YILANA AKTARILDI,2024 YILANA AKTARILDI,,,160 LT TEK KAPILI OTOKLAV CİHAZI ,160 LT,,,,,
OTOKLAV,2024 e aktarıldı,2022/487,9/14/2022,2024 e aktarıldı,2024 e aktarıldı,,,160 LT TEK KAPILI OTOKLAV CİHAZI ,160 LT,,,,,
OTOKLAV,2024 e aktarıldı,2022/488,9/14/2022,2024 e aktarıldı,2024 e aktarıldı,,,160 LT TEK KAPILI OTOKLAV CİHAZI ,160 LT,,,,,
OTOKLAV,2024 e aktarıldı,2022/489,9/14/2022,2024 e aktarıldı,2024 e aktarıldı,,,160 LT TEK KAPILI OTOKLAV CİHAZI ,160 LT,,,,,
OTOKLAV,2023 YILANA AKTARILDI,2022/490,12/1/2022,2023 YILANA AKTARILDI,2023 YILANA AKTARILDI,2023 YILANA AKTARILDI,,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,,,,,
OTOKLAV,2023 YILANA AKTARILDI,2022/491,12/1/2022,2023 YILANA AKTARILDI,2023 YILANA AKTARILDI,2023 YILANA AKTARILDI,,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,,,,,
OTOKLAV,2023 YILANA AKTARILDI,2022/492,12/1/2022,2023 YILANA AKTARILDI,2023 YILANA AKTARILDI,2023 YILANA AKTARILDI,,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,,,,,
OTOKLAV,2023 YILANA AKTARILDI,2022/493,12/1/2022,2023 YILANA AKTARILDI,2023 YILANA AKTARILDI,2023 YILANA AKTARILDI,,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,,,,,
OTOKLAV,2023 YILANA AKTARILDI,2022/494,12/1/2022,2023 YILANA AKTARILDI,2023 YILANA AKTARILDI,2023 YILANA AKTARILDI,,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,,,,,
OTOKLAV,2023 YILANA AKTARILDI,2022/495,12/1/2022,2023 YILANA AKTARILDI,2023 YILANA AKTARILDI,2023 YILANA AKTARILDI,,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,,,,,
OTOKLAV,2023 YILANA AKTARILDI,2022/496,12/1/2022,2023 YILANA AKTARILDI,2023 YILANA AKTARILDI,2023 YILANA AKTARILDI,,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,,,,,
OTOKLAV,2023 YILANA AKTARILDI,2022/497,12/1/2022,2023 YILANA AKTARILDI,2023 YILANA AKTARILDI,2023 YILANA AKTARILDI,,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,,,,,
OTOKLAV,2023 YILANA AKTARILDI,2022/498,12/1/2022,2023 YILANA AKTARILDI,2023 YILANA AKTARILDI,2023 YILANA AKTARILDI,,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,,,,,
OTOKLAV,2023 YILANA AKTARILDI,2022/499,12/1/2022,2023 YILANA AKTARILDI,2023 YILANA AKTARILDI,2023 YILANA AKTARILDI,,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,,,,,
OTOKLAV,2023 YILANA AKTARILDI,2022/500,12/1/2022,2023 YILANA AKTARILDI,2023 YILANA AKTARILDI,2023 YILANA AKTARILDI,,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,,,,,
OTOKLAV,YURTDIŞI,2022/510,12/6/2022,MISIR,MISIR,MISIR,GOLDBERG 422 S,422 LT TEK KAPILI OTOKLAV CİHAZI,422 LT,2022/01-191,,1/6/2022,,
OTOKLAV,DMO,2022/511,12/7/2022,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRESİ BAŞKANLIĞI,KONYA AKŞEHİR AĞIZ VE DİŞ SAĞLIĞI MERKEZİ,KONYA,ERS 6610 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2022/01-192,60 GÜN,2/5/2023,,
OTOKLAV,YURTDIŞI,2022/512,12/7/2022,MISIR,MISIR,MISIR,GOLDBERG 250 S,250 LT TEK KAPILI OTOKLAV CİHAZI,250 LT,2022/01-193,,1/6/2023,,
OTOKLAV,ÖZEL,2022/513,2/13/2023,SAĞLIK BAKANLIĞI KAMU HASTANELERİ GENEL MÜDÜRLÜĞÜ,KAHRAMANMARAŞ NECİP FAZIL ŞEHİR HASTANESİ,KAHRAMANMARAŞ,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2022/01-195,,2/14/2023,,
OTOKLAV,2024 YILANA AKTARILDI,2022/514,12/16/2022,2024 YILANA AKTARILDI,2024 YILANA AKTARILDI,,,675 LT ÇİFT KAPILI OTOKLAV CİHAZI,675 LT,2022/01-196,SERİ NUMARASI İPTAL OLDU,,,
OTOKLAV,ÖZEL,2021/278,9/14/2023,ÖZEL KIZILTEPE SAĞLIK HİZMETLERİ SAN. VE TİC. A.Ş.,ÖZEL KIZILTEPE İPEKYOLU HASTANESİ,MARDİN,STR 5510 D,250 LT ÇİFT KAPILI OTOKAV CİHAZI,250 LT,2023/01-101,30 GÜN,9/21/2023,,
OTOKLAV,YURTDIŞI,2021/388,8/14/2023,IRAK,IRAK,IRAK,STR 4410 S,160 LT TEK KAPILI OTOKLAV CİHAZI,160 LT,2023/01-096,30 GÜN,8/16/2023,,
OTOKLAV,YURTDIŞI,2022/018,7/31/2023,ROMANYA,ROMANYA,ROMANYA,STR 4407 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2023/01-089,30 GÜN,9/5/2023,,
OTOKLAV,YURTDIŞI,2022/019,3/20/2023,UKRAYNA,UKRAYNA,UKRAYNA,STR 4407 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2023/01-042,30 GÜN,4/19/2023,,
OTOKLAV,YURTDIŞI,2022/020,7/31/2023,ROMANYA,ROMANYA,ROMANYA,STR 4407 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2023/01-090,30 GÜN,9/5/2023,,
OTOKLAV,YURTDIŞI,2022/022,12/1/2023,PARAGUAY,PARAGUAY,PARAGUAY,GOLDBERG 120 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2023/01-043,30 GÜN,12/7/2023,,
OTOKLAV,YURTDIŞI,2022/023,3/20/2023,UKRAYNA,UKRAYNA,UKRAYNA,STR 4407 S,120 LT TEK KAPILI OTOKLAV CİHAZI,120 LT,2023/01-044,30 GÜN,4/19/2023,,
OTOKLAV,YURTDIŞI,2022/033,6/7/2023,AZERBEYCAN,AZERBAYCAN,AZERBAYCAN,GOLDBERG 160 S,160 LT TEK KAPILI OTOKLAV CİHAZI,160 LT,2023/01-076,30 GÜN,6/10/2023,,
OTOKLAV,ÖZEL,2022/038,4/7/2023,ZEYTİNBURNU ÖZEL SAĞLIK HİZMETLERİ TİC. LTD. ŞTİ.,ZEYTİNBURNU TIP MERKEZİ,İSTANBUL,GOLDBERG 250 D,250 LT ÇİFT KAPILI OTOKAV CİHAZI,250 LT,2023/01-006,30 GÜN,5/7/2023,,
OTOKLAV,YURTDIŞI,2022/039,2/15/2023,GET SARL,BENİN,BENİN,GOLDBERG 250 D,250 LT ÇİFT KAPILI OTOKAV CİHAZI,250 LT,2023/01-016,30 GÜN,3/7/2023,,
OTOKLAV,YURTDIŞI,2022/113,1/23/2023,LİBYA,LİBYA,LİBYA,GOLDBERG 250 S,250 LT TEK KAPILI OTOKLAV CİHAZI 35X70,250 LT,2023/01-007,30 GÜN,2/9/2023,,
OTOKLAV,YURTDIŞI,2022/115,12/6/2023,ECOME-KAZAKİSTAN,KAZAKİSTAN,KAZAKİSTAN,GOLDBERG 250 S,250 LT TEK KAPILI OTOKLAV CİHAZI 35X70,250 LT,2023/01-130,30 GÜN,12/12/2023,,
OTOKLAV,YURTDIŞI,2022/202,4/6/2023,CASPİAN MEDİKAL SAN. VE TİC. LTD. ŞTİ.,AZERBAYCAN,AZERBAYCAN,GOLDBERG 250 D,250 LT ÇİFT KAPILI OTOKAV CİHAZI,250 LT,2022/01-034,30 GÜN,5/6/2023,,
OTOKLAV,YURTDIŞI,2022/326,3/9/2023,VEST HOSPİTAL MMC - AZERBAYCAN,AZERBAYCAN,AZERBAYCAN,GOLDBERG 422 S,422 LT TEK  KAPILI OTOKLAV CİHAZI,422 LT,2023/01-040,30 GÜN,4/8/2023,,
OTOKLAV,YURTDIŞI,2022/328,2/24/2023,SOLİDA MEDİKAL TIBBİ MALZEME GIDA ÜRÜNLERİ İTH. İHR. TİC. LTD. ŞTİ.,ARNAVUTLUK,ARNAVUTLUK ,GOLDBERG 300 S,300 LT TEK KAPILI OTOKLAV CİHAZI,300 LT,2023/01-032,45 GÜN,3/10/2023,,
OTOKLAV,YURTDIŞI,2022/329,3/22/2023,MISIR (TME),MISIR,MISIR,GOLDBERG 300 S,300 LT TEK KAPILI OTOKLAV CİHAZI,300 LT,2023/01-045,45 GÜN,4/25/2023,,
OTOKLAV,YURTDIŞI,2022/342,2/15/2023,GET SARL,BENİN,BENİN,GOLDBERG 160 D,160 LT ÇİFT KAPILI OTOKLAV CİHAZI,160 LT,2023/01-020,45 GÜN,3/7/2023,,
OTOKLAV,YURTDIŞI,2022/349,7/21/2023,MODERN MEDİKAL,IRAK,IRAK,GOLDBERG 160 S,160 LT TEK KAPILI OTOKLAV CİHAZI,160 LT,2023/01-084,45 GÜN,8/15/2023,,
OTOKLAV,YURTDIŞI,2022/350,7/21/2023,MODERN MEDİKAL,IRAK,IRAK,GOLDBERG 160 S,160 LT TEK KAPILI OTOKLAV CİHAZI,160 LT,2023/01-085,45 GÜN,8/15/2023,,
OTOKLAV,YURTDIŞI,2022/351,7/31/2023,ROMANYA,ROMANYA,ROMANYA,STR 4410 S,160 LT TEK KAPILI OTOKLAV CİHAZI,160 LT,2023/01-091,45 GÜN,9/5/2023,,
OTOKLAV,YURTDIŞI,2022/352,7/31/2023,ROMANYA,ROMANYA,ROMANYA,STR 4410 S,160 LT TEK KAPILI OTOKLAV CİHAZI,160 LT,2023/01-092,45 GÜN,9/5/2023,,
OTOKLAV,YURTDIŞI,2022/354,2/15/2023,GET SARL,BENİN,BENİN,GOLDBERG 250 D,250 LT ÇİFT KAPILI OTOKAV CİHAZI,250 LT,2023/01-017,45 GÜN,3/7/2023,,
OTOKLAV,YURTDIŞI,2022/355,2/15/2023,GET SARL,BENİN,BENİN,GOLDBERG 250 D,250 LT ÇİFT KAPILI OTOKAV CİHAZI,250 LT,2023/01-018,45 GÜN,3/7/2023,,
OTOKLAV,YURTDIŞI,2022/356,2/15/2023,GET SARL,BENİN,BENİN,GOLDBERG 250 D,250 LT ÇİFT KAPILI OTOKAV CİHAZI,250 LT,2023/01-019,45 GÜN,3/7/2023,,
OTOKLAV,YURTDIŞI,2022/357,5/31/2023,CEZAYİR,CEZAYİR,CEZAYİR,GOLDBERG 250 D,250 LT ÇİFT KAPILI OTOKAV CİHAZI,250 LT,2022/01-190,45 GÜN,12/10/2022,,
OTOKLAV,ÖZEL,2022/358,10/5/2023,ORT-HOS SAĞLIK HİZMETLERİ TİC. LTD. ŞTİ.,ÖZEL MEDİSUN HASTANESİ,ANKARA,GOLDBERG 250 D,250 LT ÇİFT KAPILI OTOKAV CİHAZI,250 LT,2023/01-106,45 GÜN,10/16/2023,,
OTOKLAV,DMO,2022/490,1/12/2023,DMO TRABZON BÖLGE MÜDÜRLÜĞÜ,SAMSUN 19 MAYIS ÜNİVERSİTESİ DİŞ HEKİMLİĞİ FAKÜLTESİ,SAMSUN,GOLDBERG 840 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2023/01-003,65 GÜN,3/18/2023,,
OTOKLAV,DMO,2022/491,1/26/2023,DMO İSTANBUL BÖLGE MÜDÜRLÜĞÜ,İSTANBUL ÜNİVERSİTESİ İSTANBUL TIP FAKÜLTESİ,İSTANBUL,GOLDBERG 840 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2023/01-010,60 GÜN,3/27/2023,,
OTOKLAV,DMO,2022/492,2/23/2023,DMO MERSİN İRTİBAT BÜROSU,NİĞDE İL SAĞLIK MÜDÜRLÜĞÜ (HATAY İÇİN),HATAY,GOLDBERG 840 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2023/01-026,60 GÜN,4/24/2023,,
OTOKLAV,DMO,2022/494,3/9/2023,DMO TRABZON BÖLGE MÜDÜRLÜĞÜ,SAMSUN AĞIZ VE DİŞ SAĞLIĞI MERKEZİ,SAMSUN,GOLDBERG 840 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2023/01-039,65 GÜN,5/13/2023,,
OTOKLAV,DMO,2022/495,5/12/2023,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,KIRIKKALE ÜNİVERSİTESİ DİŞ HEKİMLİĞİ FAKÜLTESİ,KIRIKKALE,ERS 7715 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2023/01-070,60 GÜN,7/11/2023,,
OTOKLAV,DMO,2022/496,5/12/2023,DMO DİYARBAKIR İRTİBAT BÜROSU,DİYARBAKIR ÇERMİK DEVLET HASTANESİ,DİYARBAKIR,ERS 7715 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2023/01-071,65 GÜN,7/16/2023,,
OTOKLAV,DMO,2022/497,8/9/2023,DMO İSTANBUL BÖLGE MÜDÜRLÜĞÜ,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ REKTÖRLÜĞÜ,TEKİRDAĞ,GOLDBERG 840 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2023/01-095,65 GÜN,10/13/2023,,
OTOKLAV,İHALE,2022/498,6/6/2023,ERCİYES ÜNİVERSİTESİ İDARİ VE MALİ İŞLER BAŞKANLIĞI,ERCİYES ÜNİVERSİTESİ Sağlık Uygulama ve Araştırma Merkezi Müdürlüğü,KAYSERİ,ERS 7715 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2023/01-075,65 GÜN,8/10/2023,,
OTOKLAV,DMO,2022/499,2/26/2024,DMO İZMİR BÖLGE MÜDÜRLÜĞÜ,İZMİR ATATÜRK EĞİTİM VE ARAŞTIRMA HASTANESİ,İZMİR,GOLDBERG 840 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2023/01-107,65 GÜN,4/26/2024,,
OTOKLAV,DMO,2022/500,10/13/2023,DMO 1 NOLU OPERASYONEL SÜREÇLER DAİRE BAŞKANLIĞI,KONYA AĞIZ VE DİŞ SAĞLIĞI HASTANESİ,KONYA,GOLDBERG 840 D,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,2023/01-110,60 GÜN,12/12/2023,,
OTOKLAV,DMO,2023/001,1/26/2023,DMO ERZURUM İRTİBAT BÜROSU,AĞRI İL ÖZEL İDARESİ -TAŞLIÇAY DEVLET HASTANESİ,AĞRI,ERS 6610 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2023/01-009,65 GÜN,4/1/2023,,
OTOKLAV,YURTDIŞI,2023/002,2/1/2023,ALYANS MEDİKAL TİC. LTD. ŞTİ.,AZERBAYCAN,AZERBAYCAN,ERS 6610 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2023/01-011,65 GÜN,2/28/2023,,
OTOKLAV,ÖZEL,2023/128,2/1/2023,KOL İNŞAAT TİCARET SAN. VE TURİZM LTD. ŞTİ.,AMASYA ÖZEL ATAŞEHİR HASTANESİ,AMASYA,STR 6610 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2023/01-057,65 GÜN,3/2/2023,,
OTOKLAV,ÖZEL,2023/004,1/10/2023,EREN TIBBİ CİHAZLAR İTH.İHR. SAN. VE TİC. LTD. ŞTİ.,MERSİN ÖZEL GÖZ HASTANESİ,ADANA,STR 5512 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2023/01-002,20 GÜN,1/30/2023,,
OTOKLAV,YURTDIŞI,2023/005,1/18/2023,KIMA HEALT PARTNER - DAKAR,DAKAR SENAGAL,SENAGAL,GOLDBERG 300 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2023/01-004,65 GÜN,1/31/2023,,
OTOKLAV,YURTDIŞI,2023/006,1/18/2023,BÜNYAMİN FİLİK,RUANDA,RUANDA,GOLDBERG 300 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2023/01-005,65 GÜN,1/31/2023,,
OTOKLAV,DMO,2023/007,2/24/2023,DMO DİYARBAKIR İRTİBAT BÜROSU,ŞIRNAK İL SAĞLIK MÜDÜRLÜĞÜ – ŞIRNAK ADSM,ŞIRNAK,ERS 5512 D,300 LT ÇİFT KAPILI OTOKLAV CİHAZI,300 LT,2023/01-031,60 GÜN,4/25/2023,,
OTOKLAV,YURTDIŞI,2023/008,6/8/2023,KABUL EMN HOSP,AFGANİSTAN,AFGANİSTAN,GOLDBERG 675 D,675 LT ÇİFT KAPILI OTOKLAV CİHAZI,675 LT,2023/01-077,65 GÜN,7/15/2023,,
OTOKLAV,YURTDIŞI,2023/009,7/24/2023,RUSYA,RUSYA,RUSYA,GOLDBERG 675 S,675 LT TEK KAPILI OTOKLAV CİHAZI,675 LT,2023/01-087,65 GÜN,8/23/2023,,
OTOKLAV,YURTDIŞI,2023/010,7/31/2023,ROMANYA,ROMANYA,ROMANYA,STR 7712 D,675 LT ÇİFT KAPILI OTOKLAV CİHAZI,675 LT,2023/01-088,65 GÜN,9/5/2023,,
OTOKLAV,DMO,2023/012,12/26/2022,DMO ESKİŞEHİR BÖLGE MÜDÜRLÜĞÜ,MEHMET AKİF ERSOY ÜNİVERSİTESİ İDARİ VE MALİ İŞLER DAİRESİ BAŞKANLIĞI,BURDUR,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-001,60 GÜN,2/24/2023,,
OTOKLAV,DMO,2023/014,1/26/2023,DMO ERZURUM İRTİBAT BÜROSU,AĞRI İL ÖZEL İDARESİ -DOĞU BEYAZIT ADSM,AĞRI,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-008,65 GÜN,4/1/2023,,
OTOKLAV,ÖZEL,2023/015,12/14/2022,ÖZEL DENİPOL HASTANESİ,ÖZEL DENİPOL HASTANESİ,DENİZLİ,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-013,65 GÜN,2/17/2023,,
OTOKLAV,ÖZEL,2023/016,12/14/2022,ÖZEL DENİPOL HASTANESİ,ÖZEL DENİPOL HASTANESİ,DENİZLİ,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-014,65 GÜN,2/17/2023,,
OTOKLAV,DMO,2023/017,2/20/2023,DMO BURSA BÖLGE MÜDÜRLÜĞÜ,DÜZCE ATATÜRK DEVLET HASTANESİ,DÜZCE,GOLDBERG 550 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-024,65 GÜN,4/26/2023,,
OTOKLAV,DMO,2023/018,2/23/2023,DMO VAN İRTİBAT BÜROSU,HAKKARİ İL SAĞLIK MÜDÜRLÜĞÜ - YÜKSEKOVA DEVLET HASTANESİ,HAKKARİ,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-027,65 GÜN,4/29/2023,,
OTOKLAV,DMO,2023/019,2/23/2023,DMO VAN İRTİBAT BÜROSU,HAKKARİ İL SAĞLIK MÜDÜRLÜĞÜ - YÜKSEKOVA DEVLET HASTANESİ,HAKKARİ,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-028,65 GÜN,4/29/2023,,
OTOKLAV,DMO,2023/020,2/23/2023,DMO MERSİN İRTİBAT BÜROSU,ŞANLIURFA İL SAĞLIK MÜDÜRLÜĞÜ - ŞANLIURFA ADSM,ŞANLIURFA,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-029,65 GÜN,4/29/2023,,
OTOKLAV,DMO,2023/021,2/23/2023,DMO MERSİN İRTİBAT BÜROSU,ŞANLIURFA İL SAĞLIK MÜDÜRLÜĞÜ - ŞANLIURFA ADSM,ŞANLIURFA,ERS 6613 D,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,2023/01-030,65 GÜN,4/29/2023,,
OTOKLAV,REVİZYON,2023/093,2/1/2023,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,AKSARAY EĞİTİM VE ARAŞTIRMA HASTANESİ,AKSARAY,STR,840 LT ÇİFT KAPILI OTOKLAV CİHAZI,840 LT,REVİZYON,65 GÜN,2/28/2023,,
OTOKLAV,REVİZYON,2023/095,2/1/2023,HATAY KIRIKHAN DEVLET HASTANESİ,HATAY KIRIKHAN DEVLET HASTANESİ,HATAY,STR,550 LT ÇİFT KAPILI OTOKLAV CİHAZI,550 LT,REVİZYON,65 GÜN,2/28/2023,,
OTOKLAV,ÖZEL,2023/129,2/1/2023,KOL İNŞAAT TİCARET SAN. VE TURİZM LTD. ŞTİ.,AMASYA ÖZEL ATAŞEHİR HASTANESİ,AMASYA,STR 6610 D,422 LT ÇİFT KAPILI OTOKLAV CİHAZI,422 LT,2023/01-058,65 GÜN,5/6/2023,,
