kategori,satis_turu,siparis_no,siparis_tarihi,siparisi_veren,kurulum_yeri,il,urun_modeli,urun_adi,litre,seri_no,teslim_suresi,teslim_tarihi,aciklama,solusyon_fatura,bidon_acilisi
KARTUS,ÖZEL,2021/098,2021-09-10,ALYANS MEDİKAL,,ANKARA,,KARTUŞ,,2021/07-3005,,,KAZIM ABİ KARTUŞ,,
KARTUS,ÖZEL,2021/098,2021-09-10,ALYANS MEDİKAL,,ANKARA,,KARTUŞ,,2021/07-3006,,,KAZIM ABİ KARTUŞ,,
KARTUS,ÖZEL,2021/098,2021-09-10,ALYANS MEDİKAL,,ANKARA,,KARTUŞ,,2021/07-3007,,,KAZIM ABİ KARTUŞ,,
KARTUS,ÖZEL,2021/098,2021-09-10,ALYANS MEDİKAL,,ANKARA,,KARTUŞ,,2021/07-3008,,,KAZIM ABİ KARTUŞ,,
KARTUS,ÖZEL,2021/098,2021-09-10,ALYANS MEDİKAL,,ANKARA,,KARTUŞ,,2021/07-3009,,,KAZIM ABİ KARTUŞ,,
KARTUS,ÖZEL,2021/098,2021-09-10,ALYANS MEDİKAL,,ANKARA,,KARTUŞ,,2021/07-3010,,,KAZIM ABİ KARTUŞ,,
KARTUS,ÖZEL,2021/098,2021-09-10,ALYANS MEDİKAL,,ANKARA,,KARTUŞ,,2021/07-3011,,,İPTAL HATALI KARTUŞ,,
KARTUS,ÖZEL,2021/098,2021-09-10,ALYANS MEDİKAL,,ANKARA,,KARTUŞ,,2021/07-3012,,,KAZIM ABİ KARTUŞ,,
KARTUS,ÖZEL,2021/098,2021-09-10,ALYANS MEDİKAL,,ANKARA,,KARTUŞ,,2021/07-3013,,,KAZIM ABİ KARTUŞ,,
KARTUS,ÖZEL,2021/098,2021-09-10,ALYANS MEDİKAL,,ANKARA,,KARTUŞ,,2021/07-3014,,,KAZIM ABİ KARTUŞ,,
KARTUS,ÖZEL,2021/098,2021-09-10,ALYANS MEDİKAL,,ANKARA,,KARTUŞ,,2021/07-3015,,,İPTAL HATALI KARTUŞ,,
KARTUS,ÖZEL,2021/098,2021-09-10,ALYANS MEDİKAL,,ANKARA,,KARTUŞ,,2021/07-3016,,,KAZIM ABİ KARTUŞ,,
KARTUS,ÖZEL,2021/098,2021-09-10,ALYANS MEDİKAL,,ANKARA,,KARTUŞ,,2021/07-3017,,,KAZIM ABİ KARTUŞ,,
KARTUS,ÖZEL,2021/098,2021-09-10,ALYANS MEDİKAL,,ANKARA,,KARTUŞ,,2021/07-3018,,,KAZIM ABİ KARTUŞ,,
KARTUS,ÖZEL,2021/098,2021-09-10,ALYANS MEDİKAL,,ANKARA,,KARTUŞ,,2021/07-3019,,,KAZIM ABİ KARTUŞ,,
KARTUS,ÖZEL,2021/098,2021-09-10,ALYANS MEDİKAL,,ANKARA,,KARTUŞ,,2021/07-3020,,,KAZIM ABİ KARTUŞ,,
KARTUS,ÖZEL,2021/098,2021-09-10,ALYANS MEDİKAL,,ANKARA,,KARTUŞ,,2021/07-3021,,,KAZIM ABİ KARTUŞ,,
KARTUS,ÖZEL,2021/098,2021-09-10,ALYANS MEDİKAL,,ANKARA,,KARTUŞ,,2021/07-3022,,,İPTAL HATALI KARTUŞ,,
KARTUS,ÖZEL,2021/098,2021-09-10,ALYANS MEDİKAL,,ANKARA,,KARTUŞ,,2021/07-3023,,,KAZIM ABİ KARTUŞ,,
KARTUS,ÖZEL,2021/098,2021-09-10,ALYANS MEDİKAL,,ANKARA,,KARTUŞ,,2021/07-3024,,,İPTAL HATALI KARTUŞ,,
KARTUS,ÖZEL,2021/098,2021-09-10,ALYANS MEDİKAL,,ANKARA,,KARTUŞ,,2021/07-3025,,,KAZIM ABİ KARTUŞ,,
KARTUS,ÖZEL,2021/098,2021-09-10,ALYANS MEDİKAL,,ANKARA,,KARTUŞ,,2021/07-3026,,,KAZIM ABİ KARTUŞ,,
KARTUS,ÖZEL,2021/098,2021-09-10,ALYANS MEDİKAL,,ANKARA,,KARTUŞ,,2021/07-3027,,,İPTAL HATALI KARTUŞ,,
KARTUS,ÖZEL,2021/098,2021-09-10,ALYANS MEDİKAL,,ANKARA,,KARTUŞ,,2021/07-3028,,,KAZIM ABİ KARTUŞ,,
KARTUS,ÖZEL,2021/098,2021-09-10,ALYANS MEDİKAL,,ANKARA,,KARTUŞ,,2021/07-3029,,,İPTAL HATALI KARTUŞ,,
KARTUS,ÖZEL,2021/098,2021-09-10,ALYANS MEDİKAL,,ANKARA,,KARTUŞ,,2021/07-3030,,,İPTAL HATALI KARTUŞ,,
KARTUS,ÖZEL,2021/098,2021-09-10,ALYANS MEDİKAL,,ANKARA,,KARTUŞ,,2021/07-3031,,,KAZIM ABİ KARTUŞ,,
KARTUS,ÖZEL,2021/098,2021-09-10,ALYANS MEDİKAL,,ANKARA,,KARTUŞ,,2021/07-3032,,,İPTAL HATALI KARTUŞ,,
KARTUS,ÖZEL,2021/098,2021-09-10,ALYANS MEDİKAL,,ANKARA,,KARTUŞ,,2021/07-3033,,,KAZIM ABİ KARTUŞ,,
KARTUS,ÖZEL,2021/098,2021-09-10,ALYANS MEDİKAL,,ANKARA,,KARTUŞ,,2021/07-3034,,,KAZIM ABİ KARTUŞ,,
KARTUS,ÖZEL,2021/098,2021-09-10,ALYANS MEDİKAL,,ANKARA,,KARTUŞ,,2021/07-3035,,,KAZIM ABİ KARTUŞ,,
KARTUS,ÖZEL,2021/098,2021-09-10,ALYANS MEDİKAL,,ANKARA,,KARTUŞ,,2021/07-3036,,,KAZIM ABİ KARTUŞ,,
KARTUS,ÖZEL,2021/098,2021-09-10,ALYANS MEDİKAL,,ANKARA,,KARTUŞ,,2021/07-3037,,,KAZIM ABİ KARTUŞ,,
KARTUS,ÖZEL,2021/098,2021-09-10,ALYANS MEDİKAL,,ANKARA,,KARTUŞ,,2021/07-3038,,,KAZIM ABİ KARTUŞ,,
KARTUS,ÖZEL,2021/098,2021-09-10,ALYANS MEDİKAL,,ANKARA,,KARTUŞ,,2021/07-3039,,,KAZIM ABİ KARTUŞ,,
KARTUS,ÖZEL,2021/098,2021-09-10,ALYANS MEDİKAL,,ANKARA,,KARTUŞ,,2021/07-3040,,,KAZIM ABİ KARTUŞ,,
KARTUS,ÖZEL,2021/098,2021-09-10,ALYANS MEDİKAL,,ANKARA,,KARTUŞ,,2021/07-3041,,,KAZIM ABİ KARTUŞ,,
KARTUS,ÖZEL,2021/098,2021-09-10,ALYANS MEDİKAL,,ANKARA,,KARTUŞ,,2021/07-3042,,,KAZIM ABİ KARTUŞ,,
KARTUS,ÖZEL,2021/098,2021-09-10,ALYANS MEDİKAL,,ANKARA,,KARTUŞ,,2021/07-3043,,,KAZIM ABİ KARTUŞ,,
KARTUS,ÖZEL,2021/098,2021-09-10,ALYANS MEDİKAL,,ANKARA,,KARTUŞ,,2021/07-3044,,,KAZIM ABİ KARTUŞ,,
KARTUS,ÖZEL,2021/098,2021-09-10,ALYANS MEDİKAL,,ANKARA,,KARTUŞ,,2021/07-3045,,,KAZIM ABİ KARTUŞ,,
KARTUS,ÖZEL,2021/098,2021-09-10,ALYANS MEDİKAL,,ANKARA,,KARTUŞ,,2021/07-3046,,,KAZIM ABİ KARTUŞ,,
KARTUS,ÖZEL,2021/098,2021-09-10,ALYANS MEDİKAL,,ANKARA,,KARTUŞ,,2021/07-3047,,,KAZIM ABİ KARTUŞ,,
KARTUS,İHALE,2021/099,2021-09-13,TOSYA DEVLET HASTANESİ,,KASTAMONU,,KARTUŞ,,2021/07-3048,,,KAZIM ABİ KARTUŞ,,
KARTUS,İHALE,2021/099,2021-09-13,TOSYA DEVLET HASTANESİ,,KASTAMONU,,KARTUŞ,,2021/07-3049,,,KAZIM ABİ KARTUŞ,,
KARTUS,İHALE,2021/099,2021-09-13,TOSYA DEVLET HASTANESİ,,KASTAMONU,,KARTUŞ,,2021/07-3050,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3051,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3052,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3053,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3054,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3055,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3056,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3057,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3058,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3059,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3060,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3061,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3062,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3063,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3064,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3065,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3066,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3067,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3068,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3069,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3070,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3071,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3072,,,KAZIM ABİ KARTUŞ,07.04.2020-KE12020000006221,2020-05-07
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3073,,,KAZIM ABİ KARTUŞ,07.04.2020-KE12020000006221,2020-05-07
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3074,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3075,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3076,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3077,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3078,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3079,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3080,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3081,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3082,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3083,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3084,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3085,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3086,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3087,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3088,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3089,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3090,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3091,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3092,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3093,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3094,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3095,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3096,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3097,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3098,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3099,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3100,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3101,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3102,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3103,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3104,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3105,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3106,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3107,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3108,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3109,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3110,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3111,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3112,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3113,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3114,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3115,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3116,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3117,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3118,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3119,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3120,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3121,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3122,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3123,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3124,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3125,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3126,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3127,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3128,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3129,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3130,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3131,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3132,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3133,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3134,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3135,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3136,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3137,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3138,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3139,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3140,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3141,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3142,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3143,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3144,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3145,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3146,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3147,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3148,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3149,,,KAZIM ABİ KARTUŞ,,
KARTUS,YURTDIŞI,2021/100,2021-09-14,VİETNAM,,VİETNAM,,KARTUŞ,,2021/07-3150,,,KAZIM ABİ KARTUŞ,,
KARTUS,DEĞİŞİM,2021/101,2021-09-17,YEŞİLYURT HASAN ÇALIK DEVLET HASTANESİ,,MALATYA,,KARTUŞ,,2021/07-3151,,,KAZIM ABİ DEĞİŞİM KARTUŞ,,
KARTUS,DEĞİŞİM,2021/101,2021-09-17,YEŞİLYURT HASAN ÇALIK DEVLET HASTANESİ,,MALATYA,,KARTUŞ,,2021/07-3152,,,KAZIM ABİ DEĞİŞİM KARTUŞ,,
KARTUS,DEĞİŞİM,2021/101,2021-09-17,YEŞİLYURT HASAN ÇALIK DEVLET HASTANESİ,,MALATYA,,KARTUŞ,,2021/07-3153,,,KAZIM ABİ DEĞİŞİM KARTUŞ,,
KARTUS,DEĞİŞİM,2021/101,2021-09-17,YEŞİLYURT HASAN ÇALIK DEVLET HASTANESİ,,MALATYA,,KARTUŞ,,2021/07-3154,,,KAZIM ABİ DEĞİŞİM KARTUŞ,,
KARTUS,DEĞİŞİM,2021/101,2021-09-17,YEŞİLYURT HASAN ÇALIK DEVLET HASTANESİ,,MALATYA,,KARTUŞ,,2021/07-3155,,,KAZIM ABİ DEĞİŞİM KARTUŞ,,
KARTUS,DEĞİŞİM,2021/101,2021-09-17,YEŞİLYURT HASAN ÇALIK DEVLET HASTANESİ,,MALATYA,,KARTUŞ,,2021/07-3156,,,KAZIM ABİ DEĞİŞİM KARTUŞ,,
KARTUS,DEĞİŞİM,2021/101,2021-09-17,YEŞİLYURT HASAN ÇALIK DEVLET HASTANESİ,,MALATYA,,KARTUŞ,,2021/07-3157,,,KAZIM ABİ DEĞİŞİM KARTUŞ,,
KARTUS,DEĞİŞİM,2021/101,2021-09-17,YEŞİLYURT HASAN ÇALIK DEVLET HASTANESİ,,MALATYA,,KARTUŞ,,2021/07-3158,,,KAZIM ABİ DEĞİŞİM KARTUŞ,,
KARTUS,ÖZEL,2021/102,2021-09-17,SANCAKTEPE İLHAN VARANK EĞİTİM ARAŞTIRMA HASTANESİ,,İSTANBUL,,KARTUŞ,,2021/07-3159,,,KAZIM ABİ SATIŞ,,
KARTUS,ÖZEL,2021/102,2021-09-17,SANCAKTEPE İLHAN VARANK EĞİTİM ARAŞTIRMA HASTANESİ,,İSTANBUL,,KARTUŞ,,2021/07-3160,,,KAZIM ABİ SATIŞ,,
KARTUS,ÖZEL,2021/102,2021-09-17,SANCAKTEPE İLHAN VARANK EĞİTİM ARAŞTIRMA HASTANESİ,,İSTANBUL,,KARTUŞ,,2021/07-3161,,,KAZIM ABİ SATIŞ,,
KARTUS,ÖZEL,2021/102,2021-09-17,SANCAKTEPE İLHAN VARANK EĞİTİM ARAŞTIRMA HASTANESİ,,İSTANBUL,,KARTUŞ,,2021/07-3162,,,KAZIM ABİ SATIŞ,,
KARTUS,ÖZEL,2021/102,2021-09-17,SANCAKTEPE İLHAN VARANK EĞİTİM ARAŞTIRMA HASTANESİ,,İSTANBUL,,KARTUŞ,,2021/07-3163,,,KAZIM ABİ SATIŞ,,
KARTUS,ÖZEL,2021/102,2021-09-17,SANCAKTEPE İLHAN VARANK EĞİTİM ARAŞTIRMA HASTANESİ,,İSTANBUL,,KARTUŞ,,2021/07-3164,,,KAZIM ABİ SATIŞ,,
KARTUS,ÖZEL,2021/102,2021-09-17,SANCAKTEPE İLHAN VARANK EĞİTİM ARAŞTIRMA HASTANESİ,,İSTANBUL,,KARTUŞ,,2021/07-3165,,,KAZIM ABİ SATIŞ,,
KARTUS,ÖZEL,2021/102,2021-09-17,SANCAKTEPE İLHAN VARANK EĞİTİM ARAŞTIRMA HASTANESİ,,İSTANBUL,,KARTUŞ,,2021/07-3166,,,KAZIM ABİ SATIŞ,,
